wine_id,user_id,score
1973,Jen Watson,4.0
1973,Casey B,4.0
1973,Laurent,4.0
1973,wannadrinkpinot,4.0
1973,Svein-Erik Hole,4.0
1973,Ben Jacques,3.5
1973,TR,3.5
1973,SommDocMD,4.0
1973,Bethann Kendall,4.0
1973,Justin,4.0
1973,Se Chang Choi,4.0
1973,Liz Grevatt,4.0
1973,Chris J,4.0
1973,Joost H,4.0
1973,Martin Høiby,4.0
1973,Jedi Mind Tricks,4.0
1973,Randy Martin,4.0
1973,Thomas Walker,3.0
1973,Kent Carter,4.5
1973,Artur Serrano,4.5
1973,Jimmy Craig,3.0
1973,Peter Adams,3.0
1973,Flemming Munkesø,4.5
1973,Gilberto H,4.5
1973,W Lott,4.5
1973,Juan Pedro Baca,4.5
1973,Dea C,4.5
1973,Amilcar Guerreiro,4.5
1973,Sergey Slavgorodskiy RWC,4.5
1973,CLÁUDIO PINA,4.5
1973,! André Henrique Martins !,4.5
1973,elvinet,4.5
1973,Cezar Fernandes,4.5
1973,Sylvain Chamberland,4.5
1973,Marcelo Mendonça,4.5
1973,Jean-Paul Evertse,4.5
1973,J. E. Ochoa,4.5
1973,Victor Afonso,4.5
1973,Toni Monteiro,4.5
1973,Mónica Montano,4.5
1973,Wagner Teixeira,4.5
1973,Gunty,4.5
1973,Braghetta,4.5
1973,Hans Schneeberger,4.5
1973,Alex Borges,4.5
1973,Luiz Bernardes,4.5
1973,Igor Shurygin RWC,4.5
1973,Andreas Brønnum,4.5
1973,Antonio Rollo,4.5
1973,DerRave,4.5
1973,Mikhail Kiselev RWC,4.5
1973,Orlando Zainaghi,4.5
1973,Gonçalo Soares,4.5
1973,Riccardo Rocchi,4.5
1973,Uli L.,4.5
1973,Wall Santos,4.5
1973,Pablo Cacher,4.5
1973,Rafael Andrade,4.5
1973,Hector Escajadillo,4.5
1973,Brian Coimbra,4.5
1973,Jan Pedersen,4.5
1973,Charles Perrier,4.5
1973,Marcelo Araujo,4.5
1973,¡ Pedro Cerviño !,4.5
1973,Oh.my.wine,4.5
1973,Habatyr,4.0
1973,El Profe,4.5
1973,Eugene Kleiber,4.5
1973,Andreas Armange,4.5
1973,Tord Normann,4.5
1973,Rafael Toledo,4.5
1973,Ralph W.L.,4.5
1973,Flavio,4.5
1973,Rodrigo Britto,4.0
1973,Roberto Herrera,4.5
1973,Luiz Scartezini,4.5
1973,João Pinheiro,4.5
1973,Michele Tommasi,4.5
1973,Felix Christen,4.5
1973,Norwegian Nose,4.5
1973,Ida Pedersen,4.5
1973,Simone Daudt,4.5
1973,Jesper Famme,4.5
1973,Stig Øystein Schmidt,4.5
1973,Felipe Candido,4.5
1973,Marie Ende,4.5
1973,Sean Casey,4.5
1973,Valdemaras Narkovicius,4.5
1973,Jorge Costa,4.5
1973,Luis Almeida,4.5
1973,АлекZандр,4.5
1973,Jonas Fjordbak,4.5
1973,Max Glatz,4.5
1973,mmdeco,4.5
1973,Wilson Antonio Rubio,4.5
1973,João Cecílio Mendes,4.5
1973,Anders Høgalmen,4.5
1973,Дмитрий Л,5.0
1973,Armando Perez,4.5
1973,Henrique Dias,4.5
1973,Mateus encontrevinhos.com.br,4.5
1973,Ygor Gonzalez,4.5
1973,Miguel Pinto de Abreu,4.5
1973,Torben Andersen,4.5
1973,Andrey Burkhanov,4.5
1974,Renato Feliz Augusto,4.5
1974,Justin,4.5
1974,Fredrik Lier,4.5
1974,Neil Webster,4.5
1974,Rui Martins,4.5
1974,Thomas Hyde,4.5
1974,Crooner de Hostos,4.5
1974,Michael Jones,4.5
1974,LarsDane,4.5
1974,Porsgaard,4.5
1974,Ed Junior,4.5
1974,João Rodrigues,4.5
1974,André Vasconcellos,4.5
1974,in the vineyard with,3.5
1974,Sipping Fine Wine,4.0
1974,Grapefan,4.0
1974,Liam Fox,4.0
1974,DCLaxfan,4.0
1974,Dr. Matthew Horkey,4.0
1974,Scott White,4.0
1974,Gareth Jones,4.5
1974,Paulo Roberto Oraggio,4.5
1974,Aiyana Zinkand,4.5
1974,Gustavo Gontijo,4.5
1974,Mathieu P,3.5
1974,Diogo Almeida,4.5
1974,Xingchen Mai,4.5
1974,Boris Preijde,4.0
1974,Sam,4.5
1974,Henrik Løwe,4.0
1974,David De Figueiredo,4.5
1974,Charles Ledvina,4.5
1974,Ali Yazgan,4.5
1974,Guillaume Bourassa-Benoit,4.0
1974,Christian Ginter,4.5
1974,Piotr Kowalski,4.0
1974,Antonio Azevedo,4.5
1974,Rene Schoeb,4.5
1974,Eric Hitch,4.5
1974,Stephen Tukavkin,4.5
1974,Jason Castelli,5.0
1974,Terroir - Wines & Stories,4.0
1974,Steve W,4.5
1974,Esther,4.5
1974,Chris Kolenda,4.5
1974,William,4.0
1974,Rick Smith,4.0
1974,Flavio Teixeira,4.5
1974,Marleen Lennox,4.5
1974,Rasmus,4.0
1974,Firat Balkan,4.0
1974,Dick Schinkel,4.0
1974,Nick Rowan,3.5
1974,DF,3.5
1974,Christiaan Ketelaar,3.0
1974,Goswijn - IG: thestoryofmywine,4.0
1974,The Dane,4.0
1974,Niklas Ridoff,4.0
1974,Luke Darracott,4.0
1974,Marcos Iglesias,4.0
1974,nielsmartin,4.0
1974,Brian Snider,4.0
1974,Miles Bolland,4.0
1974,Thor,3.5
1974,Kikolazzarotto,3.5
1974,Rodney Hammond,5.0
1974,William,4.0
1974,Ofer Guez,4.0
1974,Joe The Alchemist,4.0
1974,Mads Borup,4.0
1974,Richie G,4.0
1974,Koen Danhieux,4.0
1974,Keith Dagen,4.0
1974,Erling J,4.0
1974,Gekko,5.0
1974,Jamie Feng,4.0
1974,Ricardo Vidal,4.0
1974,Howard Yang,4.0
1974,Philip A Mostert,4.0
1974,MAB,4.0
1974,Ranil Dissanayake,4.0
1974,Marcos Lombardi,4.0
1974,Albert Alcouloumbre Jr.,4.0
1974,DrWineGeek,4.0
1974,Anders W Bengtsson,4.0
1974,Anton Kopytov,4.0
1974,Vito,3.5
1974,Terry Hsiao,3.0
1974,Teis Bruun Nielsen,4.0
1974,Bud McBride,4.0
1974,Marcus Grell,4.0
1974,Andrei Buruiana,4.0
1974,Jean Sendero,4.0
1974,Emily Johnson,4.5
1974,Ձեր հարբեցող ընկերը։,4.0
1974,Stefan Rinaldo,4.0
1974,Kim Nørgaard Poulsen,5.0
1974,Gustavo e Natália Jorge,3.5
1974,Franklin Liquors,5.0
1974,Alexander Maryunin,4.5
1974,Nils Barth,4.0
1974,Paul,5.0
1974,Bella Barseghyan,4.0
1974,Kirill Zimin,4.0
1974,Mike Bennett,4.0
1974,Jan Pedersen,4.0
1974,Robert Cook,4.0
1974,Randy Randolph,5.0
1974,Felipe Villegas,4.0
1974,Pål Tore Bentsen,4.0
1974,Paul de Ruiter,4.0
1974,Joost H,4.0
1974,Lovisa Mörner,4.0
1974,Robert-Jan Bulter,4.0
1974,Andrew Wasilisin,5.0
1974,Johannes Bornemisz,4.0
1974,Kahilipoilani,4.0
1974,Adam C,4.0
1974,Joel,4.0
1974,Aleksey Lisenkov,4.0
1974,Jakezzz,4.0
1974,Kirneh,4.0
1974,Anxoss,4.0
1974,GB,4.0
1974,Wojciech Sobolewski,4.0
1974,Kim O. Andersen,4.0
1974,Chris Smith,4.0
1974,Jen Watson,4.0
1974,Jedi Mind Tricks,4.0
1974,Sam Oudkerk,4.0
1974,Larry Byrne,4.0
1974,Mikel,4.0
1974,Keith Terreri,4.0
1974,Andrea Lench,4.0
1974,Peter Luetscher,3.5
1974,Fi winelover,3.5
1974,Essencia Edu,3.5
1974,Yulia K,3.5
1974,Bas van Gijzen,3.5
1974,Sander Devrieze,3.5
1974,Red,3.5
1974,Karl Nieuwoudt,3.5
1974,Odd Sveli,3.5
1974,Roberto Liew,3.5
1974,Moises Navarro,3.5
1974,Violett,3.5
1974,Mr. Malbec,3.5
1974,Andreas Schou,3.5
1974,Krimson,3.5
1974,Steen Skriver,3.5
1974,Christian Graversen,3.5
1974,Sarah W,3.5
1974,Vinny D,3.5
1974,Joao Vasconcelos,3.0
1974,Trond T,3.5
1974,Kenyu,3.0
1974,Sergey Kiselev,2.5
1974,Rocky,3.5
1974,Mark Miller,4.0
1974,K S,5.0
1974,Søren,4.5
1974,Stephen Jackson,3.5
1974,João Santos,2.5
1974,Vagner Jesus,4.5
1974,Javi S,4.0
1974,Rafael Basso,4.5
1974,Junior Medeiros,4.5
1974,Olivier To,4.5
1974,Carlos Roberto Facin,4.5
1974,Diego Parra Hitchens,4.5
1974,Marcelo Mendonça,4.5
1974,Gonçalo Soares,4.5
1974,Ilya Vostrikov,4.5
1974,Torben Larsen,4.5
1974,Rodi Bauler,4.5
1974,Toni Monteiro,4.5
1974,André Boury,4.0
1974,Max - La Cave Éclairée,4.5
1974,! André Henrique Martins !,4.5
1974,Paolo Longoni,4.5
1974,Luis Fabiano Marin,4.5
1974,Braghetta,4.5
1974,Lapo Baglini,4.5
1974,Jair Labres,4.0
1974,Raj,4.5
1974,Leonardo Lucena,4.5
1974,Achim Oettinger,4.5
1974,João Pinheiro,4.0
1974,Gustavo Gomes,4.5
1974,Luiz Sobreira,4.5
1974,Amilcar Guerreiro,4.5
1974,Pierre-jean Lahourcade,4.5
1974,Romildo R C Filho,4.5
1974,Ricardo Lisboa,4.0
1974,Дмитрий Л,5.0
1974,Alexandre F Silva,4.5
1974,Jan Saaek,4.5
1974,AVDP,4.5
1974,Thomas Thoustrup,4.0
1974,Eduardo Gomes,4.5
1974,Marco Marques,4.0
1974,Jesper Pedersen,4.5
1975,Quentin & Shyamal,4.5
1975,Adrian N.,4.5
1975,Dr. Matthew Horkey,4.5
1975,DF,4.5
1975,Gekko,4.5
1975,avj,4.5
1975,Trond Kristensen,4.5
1975,Marcos Iglesias,4.5
1975,Esther,4.5
1975,Ali P,4.5
1975,Karl Inggard,4.5
1975,Essencia Edu,4.5
1975,Albert Alcouloumbre Jr.,4.5
1975,vinolonis,4.5
1975,Bella Barseghyan,4.5
1975,Hans Schneeberger,4.5
1975,Sylvester Gbewonyo Jr.,4.5
1975,Christiaan Ketelaar,5.0
1975,Terroir - Wines & Stories,4.5
1975,Wojciech Sobolewski,5.0
1975,Jen Watson,4.5
1975,Ricardo Berrio,4.5
1975,Jarle Madsen,4.5
1975,Kahilipoilani,4.5
1975,Robby Zegers,4.5
1975,Bjørn Furulund,4.5
1975,wannadrinkpinot,4.5
1975,Wim Souverijns,4.5
1975,Carlos Latorre,4.5
1975,Eric Hitch,4.5
1975,David Carlile,4.5
1975,Terry Hsiao,4.0
1975,Fabien Lainé,4.0
1975,R. Rühee,5.0
1975,Jedi Mind Tricks,4.0
1975,Yulia K,5.0
1975,!!! Linnardo PORTWINE Lover !!!,5.0
1975,Victor b,3.5
1975,Zlatomashka,4.0
1975,Andrea Lench,4.0
1975,Mikael Harstad Groven,5.0
1975,Gerd Pircher,5.0
1975,Jose Matos,5.0
1975,Marcio Nejaim,5.0
1975,Said Abu Hasan,4.0
1975,Dean McDonnell,4.0
1975,Ranil Dissanayake,4.0
1975,Erling J,4.0
1975,Mads Borup,4.0
1975,Kikolazzarotto,4.0
1975,Keith Dagen,4.0
1975,T Luckei,4.0
1975,Porsgaard,4.0
1975,M W,4.5
1975,Thomas Grønbech,4.0
1975,Robert Cook,4.0
1975,Jimmy Craig,3.5
1975,Reed,3.5
1975,Kaitlin Orr,4.0
1975,Anders Høgalmen,4.0
1975,David B,5.0
1975,Yuri Champaniaque RWC,4.5
1975,Marcus V.,4.5
1975,Gaëtan,4.5
1975,Jota,4.5
1975,Juan Pedro Baca,4.5
1975,Miguel Silva,4.5
1975,Boris L.,4.5
1975,Sergey Slavgorodskiy RWC,4.5
1975,Renato Nahas,4.5
1975,Marius Jentoftsen,4.5
1975,Antonio Rollo,4.5
1975,J. E. Ochoa,4.5
1975,Gunty,4.5
1975,Aníbal Formigão,4.5
1975,Alvinho,4.5
1975,Ricardo Lisboa,4.5
1975,Pablo Cacher,4.5
1975,Roman Zverev,4.5
1975,Orlando Zainaghi,4.5
1975,Kim Nielsen,4.5
1975,Arturo Vallejo,4.5
1975,Lucky Mike,4.5
1975,Joost H,4.5
1975,Hyuksun KWON,4.5
1975,Ralph W.L.,4.5
1975,Norwegian Nose,4.5
1975,Southern Wine Boy,4.5
1975,Javi S,4.5
1975,! André Henrique Martins !,4.5
1975,Henrik,4.5
1975,Pierre Guillaume Gimonnet,4.5
1975,Дмитрий Л,5.0
1975,Alberto Porpino,5.0
1975,Kasper Sørensen,4.5
1975,João Cecílio Mendes,5.0
1975,Henrique Dias,5.0
1975,Jesper Thomsen,4.5
1975,Armando Perez,4.5
1975,Luis Almeida,4.5
1975,Yves Charbonnier,4.5
1975,Miguel Pinto de Abreu,4.5
1975,Bernard Alcouloumbre,5.0
1975,AVDP,4.0
1975,elvinet,5.0
1975,Greg Pirez,5.0
1975,Marcelo Carvalho,5.0
1975,Brian Coimbra,5.0
1975,Marcelo Mendonça,5.0
1975,David De Figueiredo,5.0
1975,Bendik Engebretsen,5.0
1975,Habatyr,4.0
1975,Thiago Queiroz,5.0
1975,Ygor Gonzalez,5.0
1975,CLÁUDIO PINA,4.0
1975,Viktor Zakharov RWC,5.0
1975,Leo Vidal,5.0
1975,Jairo Barcellos,5.0
1975,Mirjam Roozendaal,3.5
1975,Edson Zveibil,3.5
1975,Henrik Jensen,5.0
1975,W Lott,5.0
1975,Breno Arruda,4.0
1975,"Andrey ""DDT""",4.0
1975,Bruno Cruz,5.0
1975,Fer,5.0
1975,Debora Miscow,5.0
1975,Eduardo Gomes,5.0
1975,Francisco Arguelles,5.0
1975,Andrey Nushtaev RWC,4.0
1975,Arthur Farme,4.0
1975,Emi Vieira,4.0
1975,Goswijn - IG: thestoryofmywine,4.0
1975,Marcozzo,4.0
1975,Marlene Stubberud,4.0
1975,Luis R,4.0
1975,Rogge,4.0
1975,Andreas Johansen,4.0
1975,Miguel Ricou,3.5
1975,Andrey Andreev,4.0
1975,Vino Por Gusto,4.0
1975,Vladimir Masorin RWC,4.0
1975,Paulo Rodrigues,3.5
1975,Miguel Gamboa,4.0
1975,Anderson Vieira,4.0
1975,Vladimir Maslov RWC,4.0
1975,Eduardo Almeida,4.5
1975,Gustavo França,4.5
1975,Thiago Soares,5.0
1975,J T,5.0
1975,Lars,5.0
1976,Chungman Bak,3.5
1976,륜갑 황,4.0
1976,한성 이,4.0
1976,Hugo,4.0
1976,Jeong In Choi,3.0
1977,David,4.0
1977,Frank D,4.0
1977,Kris Matysiak,4.0
1977,Martin F,4.5
1977,emiliano guaraldo,3.5
1977,Kane,5.0
1977,Manush Hristov,4.0
1977,Jordan McGowen,4.0
1977,Claire Elizabeth,4.0
1977,Gyorgy,4.0
1977,Bob Stienstraw,4.0
1977,Tim Roark,4.0
1977,Monica Smith,4.0
1977,The Huckleberry,4.0
1977,Jay Jay,4.0
1977,Alexis Rivera,4.0
1977,Joe Thigpen,4.0
1977,Aragao Neto,4.0
1977,Sir Musket,4.0
1977,M G,3.5
1977,Jakob Kristensen,3.5
1977,AB,3.5
1977,Bailey Palmer,3.5
1977,Mr Wright,3.5
1977,Matthew Snow,2.5
1977,Oscar Parks,4.5
1977,Christian Manthei,3.5
1977,Andy,4.5
1977,Mikkel K,3.0
1977,John Daniell,3.5
1977,Ed Lamb,3.5
1977,Dean Robert,3.5
1977,Stephen Gregory,3.5
1977,Christian Schack,3.0
1977,Ryan Smith,3.0
1977,James Edwards,3.5
1977,Burgess Julie,3.5
1977,Valerie N,3.5
1977,Abby Kate Larson,3.0
1977,Matt Johnson,4.0
1977,D Romero,2.5
1977,V C,2.5
1977,Greg Lapps,4.0
1977,Chris Jones,4.0
1977,Mark Gudgel,4.0
1977,Tom Trotter,4.0
1977,Palle Anesen,4.0
1977,Henning Jensen,4.0
1977,Mikkel Lerdrup,3.0
1977,Liv Soavivinovinum,3.5
1977,Rob Lewis,3.5
1977,Lieven Bultinck,3.5
1977,Ben White,4.0
1977,Svein-Erik Hole,3.0
1977,Eric CINTAS,3.0
1977,Alain B,2.0
1978,Kane,5.0
1978,Michael Gacsaly,3.5
1978,Elizabeth Nordenholt,3.5
1978,Kevin PC,3.0
1978,Peter Felsch,3.5
1978,Bert Svensson,3.0
1978,Jack P,4.0
1978,Ձեր հարբեցող ընկերը։,3.5
1978,Jay,3.0
1978,Bob Gambrell,3.0
1978,Grant Tevault,3.0
1978,SueK,3.0
1978,황창환 Juan,4.0
1978,Ulrik,3.5
1978,Jillian Shaw,2.5
1978,Mike Smith,3.0
1978,Henning Jensen,4.0
1979,Ben Emmerson,4.0
1979,Andy - Grape Busters,4.0
1979,Tobias Berg,4.0
1979,Sean Perlman,4.5
1979,Mrtz,4.0
1979,André Boury,4.0
1979,El retonno de la jirafa,3.5
1979,Kirsten Van Harten,3.0
1979,Olivier,4.0
1979,Lucag555,4.0
1980,Mark and Jan Newton,4.0
1980,Ivan Grechkivsky,4.0
1980,Elif Suzmecelik,4.0
1980,Misha Filippov,4.0
1980,Anthony Caddell,4.0
1980,Wonjong Lee,4.0
1980,Josh L,4.0
1980,Dave Oenonerd,4.0
1980,vintage.pete,3.5
1980,Ed Austin,3.5
1980,Fabio S,3.0
1980,Lars Rasmussen,2.0
1980,MINSOO Song,4.5
1980,Justin Beekwilder,4.0
1980,tipper,4.0
1980,종우 최,4.0
1980,Mrtz,3.5
1980,Olivier Jeauneaux,3.5
1980,Ruben Hiddink,3.8
1980,Jane K,3.5
1982,Sunny Chang,3.3
1982,Alex,5.0
1982,Yunhu Roh,2.0
1983,Jonathan Bluhm,4.5
1983,Patrick  McGillicuddy,4.5
1983,Toby Gillespie,4.5
1983,Greg K,4.5
1983,Southern Wine Boy,4.5
1983,shuji,5.0
1983,Ptorne,4.0
1983,Keiran Smalley,4.0
1983,David,3.5
1983,Doug Winston,4.0
1983,Lucas Boyd,4.0
1983,Marcos Iglesias,4.0
1983,Rocky T,4.0
1983,California Wine Society LT “Crazy Train” Titus,4.0
1983,CB Stevenson,2.5
1983,Andrew karp,5.0
1983,Steven Dennis,4.0
1983,Francis Kulaga,4.0
1983,Ian McLean,4.0
1983,vivino user,5.0
1983,Steph Green,3.0
1983,Kevin PC,4.5
1983,Jay Crawford,4.5
1983,Sean Casey,4.5
1983,Mike A,4.5
1983,PurpleTongues,4.5
1983,Howard Eng,4.5
1983,Tim Delaney,4.5
1983,Sid Nair,4.5
1983,Andrew L,4.5
1983,Amber Lichelle,4.5
1983,James H,4.5
1983,Trophy Wine Hunter,4.5
1983,Scott Gasch,4.5
1983,"Steven ""HOOT"" Gibson",4.5
1983,Eric Razo,4.5
1983,Sia,4.5
1983,JayE,4.5
1983,Gigio Gallego,4.5
1983,Nathan,4.5
1983,D.C. M.,4.5
1983,Winetonomy.com,4.5
1983,P Herr,4.5
1983,Rays of Vigil,4.6
1983,Simon Fang,4.5
1983,Lori Carmone,4.5
1983,Bryan Gerard,4.5
1983,Ian Leath,4.5
1983,Russell Dryden,4.5
1983,Dry Spoiler,4.5
1983,HoustonVine,4.5
1983,Mark Schreiner,4.5
1983,Doug D,4.5
1983,Marcel Duff,4.5
1983,Ron G,4.5
1983,Chris U,4.5
1983,Julien D,4.5
1983,Sharad Sharma,4.5
1983,Vino doggo,4.5
1983,Ken Bunney,4.5
1983,Joe Castiglione,4.5
1983,Kent MacDonald,4.5
1983,Al Amerson,4.5
1983,Roman Bespalenko YPO,4.5
1983,William Collins,4.5
1983,Neal is taking you ...Around the World in a Bottle,4.5
1983,Aaron L.,4.5
1983,Cameron Lynch,4.5
1983,Collin Grier,4.5
1983,Jason Pitts,4.5
1983,Brian M.,4.5
1983,Chris J,4.5
1983,Peter Kubasek,4.5
1983,Wine Beast,4.5
1983,Sean Matsuno,4.5
1983,Antonio Azevedo,4.5
1983,N Bishop,4.5
1983,Juan Prato,4.5
1983,Jeff Kohnlein,4.5
1983,Patty Kelly,4.5
1983,Karla Canavan,4.5
1983,Jack Millan,4.5
1983,Kevin Turner,4.5
1983,Rodrigo Rodero,5.0
1983,vino Vine,5.0
1983,Hector Salazar-Reyes,4.5
1983,Steven Lee,4.5
1983,Jennifer Cairns,4.5
1983,John Z,4.5
1983,Eric Winhusen,4.5
1983,Jordan Yu,4.5
1983,Tom Cat,4.0
1983,Sipping Fine Wine,4.0
1983,A S,4.5
1983,John Evans,5.0
1983,Randall Horst,5.0
1983,Teresa Teodori,5.0
1983,Arian Evans,3.5
1983,Julia Kapchinskiy,3.5
1983,Richard Powers,4.0
1983,Roger Banter,5.0
1983,Hugo,5.0
1983,George Plant,5.0
1983,93Wines,5.0
1983,Jeff DeLaet,5.0
1983,Kwan Min,5.0
1983,P G,4.5
1983,"Alexander Hinds, FWS",4.0
1983,Johnny Wall,4.0
1983,Jose Toledo,4.0
1983,Jean-Philippe laine,4.0
1983,Ryan Sapp,4.0
1983,Pedro Silva,5.0
1983,Yuki Ejiri,4.0
1983,alxblk,4.0
1983,Brian Winslow,4.0
1983,Alen Mirzakhanyan,4.0
1983,J H,4.0
1983,Mitch Stewart,5.0
1983,John Morgan,5.0
1983,Tommy,5.0
1983,vivino user,4.5
1983,Javier Huerta,5.0
1983,Ed Schmit,5.0
1983,Blake Rowe,5.0
1983,Johnny Football,5.0
1983,Jeff MacLellan,5.0
1983,Michael Reed,5.0
1983,Curt Macneill,4.0
1983,Michael Berger,4.0
1983,Tucker Moore,4.0
1983,J D,4.0
1983,Gary Swanson,4.0
1983,Anthony Zepeda,4.0
1983,Ruth Lambrecht Tewes,4.0
1983,!Dana Palmer,4.0
1983,Emilio Gonzales,3.5
1983,Diego,4.0
1983,Rob Bremner,4.0
1983,Joshua L Zuckerman,4.0
1983,Yc Boey,4.0
1983,AR,4.0
1983,Doug Beckman,3.5
1983,Deena,4.0
1983,Bruno Rebelo,4.0
1983,Brad Freeman,4.0
1983,Yunyun Puttinut,4.0
1983,Bonnie Morehead,5.0
1983,Scott Martello,3.5
1983,Simon,4.0
1983,Katrinka,4.0
1983,Rich,3.5
1983,Geoff Chinn,2.5
1983,Hussein Chebli,4.0
1983,winenot519,4.0
1983,Nick Ziedonis,4.0
1983,Tom Kennedy,4.0
1983,Holly Hovanec,3.5
1983,Noah Pinzur,4.0
1983,Joshua Lanning,4.0
1983,Joe Florczak,3.5
1983,Mikel,3.5
1983,Ken Smith,4.0
1983,Dave Joyner,4.0
1983,Timothy Fehr,4.0
1983,Justin Bayless,4.0
1983,David Leney,4.0
1983,Eddie Graveline,4.0
1983,Christo,4.0
1983,The Flys in my wine.,4.0
1983,Bryan Peck,3.5
1983,James Mikel,4.0
1983,Jon Burkhart,4.0
1983,DrFly,4.0
1983,Mike A,4.0
1983,Dionisio J. Acosta,4.0
1983,Lisa Armstrong,4.0
1983,Annie J.,4.0
1983,Jacob Knight,4.0
1983,David Kim,4.0
1983,Cameron Sisser,4.0
1983,Mike B,3.5
1983,Gregory Bannister,4.0
1983,Trex Wine Guy,4.0
1983,Sk Brody,3.5
1983,Thomas Fanelli,4.0
1983,Dave Kantrud,4.0
1983,Marc Metz,3.0
1983,Madison S,4.0
1983,John Thompson,5.0
1984,Kyung Sun Chung,5.0
1984,Robin Gonzalez,5.0
1984,Deena,5.0
1984,Matt Wilson,5.0
1984,Bryan Barton,5.0
1984,Thomas Lindy,5.0
1984,Dietmar Ostermann,5.0
1984,Marc Niketas,5.0
1984,93Wines,5.0
1984,Taliesin Show,5.0
1984,Andrei Buruiana,5.0
1984,Robert Maloney,5.0
1984,Riccardo Italiano,5.0
1984,DrC,4.5
1984,João Rodrigues,4.5
1984,Christian Van N,4.5
1984,Scott Eckert,5.0
1984,Rick Buskey,5.0
1984,Ivan Tapia,4.5
1984,JaDo Whyyy,4.0
1984,Henrik Jönsson,4.5
1984,Matthias Ruhl,4.0
1984,Chris U,3.0
1984,J A,5.0
1984,Cara Killackey,4.0
1984,Alvaro GT,5.0
1984,DiegoGRW,5.0
1984,Victor Infante,5.0
1984,Eduardo Ameglio S,4.5
1984,Mirko Martinelli Divinum,4.5
1984,Yann O,3.5
1984,わいん,4.0
1984,Nick Vasil,5.0
1984,Jimmy Vo,4.5
1985,Blagovest Kirilov,5.0
1985,Minnesota Mike,5.0
1985,Ed Versluis,5.0
1985,Jeff Love,5.0
1985,Felix Christen,5.0
1985,Tucker Moore,5.0
1985,Rick Baumgarten,5.0
1985,"Christopher Nottingham, CSW",5.0
1985,Damon Hack,5.0
1985,God of Wine,5.0
1985,Sylvester Gbewonyo Jr.,5.0
1985,FRANCIS McKenna,5.0
1985,Robin Gonzalez,5.0
1985,Brad Harris,5.0
1985,Dawn Darling,5.0
1985,Chris Shackleton,5.0
1985,Amaury Segarra,5.0
1985,George J. Dennis,5.0
1985,Bryan Barton,4.5
1985,William C.,4.5
1985,July Hank,4.5
1985,Kareem,4.0
1985,Randy Wear,4.5
1985,Max,5.0
1985,M H,5.0
1985,Scott Eckert,5.0
1985,Herbert Perez,4.5
1985,Carlos Lopez Jall,5.0
1985,Neeraj Arora,5.0
1985,Tee Ess,4.0
1985,AmitS,5.0
1985,! Francisco Silva !,5.0
1985,Atoian Denis,5.0
1985,Urs Aebi,5.0
1985,Lim Ching,5.0
1985,Chris Gomez,5.0
1985,Eduardo Ameglio S,5.0
1985,Victor Infante,5.0
1985,""" Odedi """,4.5
1985,Haiming Lu,4.5
1985,Kei Ura,4.5
1986,Curt Macneill,5.0
1986,Daniel Wagemann,5.0
1986,Sean Hitchcock,5.0
1986,Nelson Veiga,5.0
1986,Adrian N.,5.0
1986,Eric VDS,5.0
1986,Robin Gonzalez,5.0
1986,Dave Krueger,5.0
1986,Gerard Veltri,5.0
1986,Dietmar Ostermann,5.0
1986,Deena,5.0
1986,C Baubock,5.0
1986,Ameijer,5.0
1986,Felix Christen,5.0
1986,Thomas Lindy,5.0
1986,Ani Pandit,5.0
1986,Luke Blakey,5.0
1986,Marc Niketas,5.0
1986,Scott Fortune,5.0
1986,Anthony Barbato,5.0
1986,HoustonVine,5.0
1986,Jürg E.,5.0
1986,Jay Crawford,5.0
1986,DCBen,5.0
1986,Jay,5.0
1986,Philip Deibel,5.0
1986,LV Wine Guy,5.0
1986,Christian Van N,5.0
1986,"Christopher Nottingham, CSW",5.0
1986,Ildar Uzbekov,5.0
1986,Konstantin Shmelev,5.0
1986,Alexander Terletskiy,5.0
1986,Matt Ablard,5.0
1986,FRANCIS McKenna,5.0
1986,"""La Jodienda""",5.0
1986,Christine Havens,4.5
1986,Brad Harris,5.0
1986,Wine Wizard,5.0
1986,WineWalkabout,4.5
1986,Sylvester Gbewonyo Jr.,4.5
1986,Dave Pickles,5.0
1986,Sean Donnelly,5.0
1986,Michael Schroeder,5.0
1986,Jasper Caimi,5.0
1986,M Hyland,5.0
1986,Steven Kaufman,5.0
1986,Riccardo Italiano,5.0
1986,Bert Svensson,5.0
1986,Vivian Roe,5.0
1986,! Anders !,5.0
1986,Katy W,5.0
1986,Seniw grub,5.0
1986,WineMedic,5.0
1986,WineNinja,5.0
1986,Nick Vasil,5.0
1986,Max Barclay,5.0
1986,Gregg Ayres,5.0
1986,Erin Pytel,5.0
1986,Joe Jordan,5.0
1986,Greg Bybee,5.0
1986,Tucker Max,5.0
1986,Guilebaldo Elizondo,5.0
1986,Christopher T.,5.0
1986,Teresa Teodori,5.0
1986,Marco  Vino,5.0
1986,Fred.T,5.0
1986,DiegoGRW,5.0
1986,Chris Shackleton,5.0
1986,Dr. Justus L.,5.0
1986,Dave Minkus,5.0
1986,Marvin Jones,5.0
1986,Richard Rose,5.0
1986,Jose Zuluaga,5.0
1986,Jeremy Muller,5.0
1986,Rick Baumgarten,5.0
1986,George Evans,5.0
1986,Marcos Iglesias,4.5
1986,Matt Wilson,4.5
1986,Mort Albert,5.0
1986,Mike B,4.5
